,id,address,boolean
6137,6138,"12 Seddon Street, Highfield, Timaru",Request time out
6141,6142,"20 Goulds Road, Marchwiel, Timaru",Request time out
6149,6150,"9 Maltby Avenue, West End, Timaru",Request time out
6150,6151,"10 Raymond Street, West End, Timaru",Request time out
6154,6155,"32 Maple Crescent, Watlington, Timaru",Request time out
6159,6160,"38 St George Street, Watlington, Timaru",Request time out
6162,6163,"8 Coonoor Road, Watlington, Timaru",Request time out
6167,6168,"23 North Terrace Road, Geraldine",Request time out
6187,6188,"20 Matilda Street, Seaview, Timaru",Request time out
6191,6192,"28 Le Cren Street, Seaview, Timaru",Request time out
6192,6193,"7 York Street, Seaview, Timaru",Request time out
6193,6194,"9 Maple Crescent, Watlington, Timaru",Request time out
6195,6196,"15 Angland Avenue, Kensington, Timaru",Request time out
6205,6206,"10 Barnard Street, Timaru",Request time out
6206,6207,"14 Victoria Street, Parkside, Timaru",Request time out
6210,6211,"6 Barnard Street, Timaru",Request time out
6211,6212,"8 Barnard Street, Timaru",Request time out
6214,6215,"12 James Street, Kensington, Timaru",Request time out
6215,6216,"16 Hawkey Street, Kensington, Timaru",Request time out
6216,6217,"23 Babington Street, Parkside, Timaru",Request time out
6219,6220,"10 Rothwell Street, Redruth, Timaru",Request time out
6229,6230,"30 Allnatt Street, Temuka",Request time out
6230,6231,"10 Studholme Street, Temuka",Request time out
6235,6236,"63 Wilkin Street, Temuka",Request time out
6236,6237,"13 Gammack Street, Temuka",Request time out
6239,6240,"174 Kereta Road, Seadown",Request time out
6242,6243,"116 Ohapi Settlement Road, Winchester",Request time out
6253,6254,"14A Tancred Street, Geraldine",Request time out
6256,6257,"20A Hewlings Street, Geraldine",Request time out
6259,6260,"2/176 North Street, West End, Timaru",Request time out
6279,6280,"16 Tancred Street, Geraldine",Request time out
6280,6281,"30 Hamilton Street, Temuka",Request time out
6303,6304,"19A Lancaster Street, Geraldine",Request time out
6304,6305,"66/420 Wai-Iti Road, Gleniti, Timaru",Request time out
6308,6309,"1/5 Horton Street, Pleasant Point",Request time out
6309,6310,"2/4 Russell Street, Pleasant Point",Request time out
6310,6311,"4/7 Glenwood Avenue, Highfield, Timaru",Request time out
6316,6317,"2/101 Wilson Street, Seaview, Timaru",Request time out
6328,6329,"20 Kauri Street, Pleasant Point",Request time out
6347,6348,"31 Barnes Street, Glenwood, Timaru",Request time out
6355,6356,"84 Kent Street, Marchwiel, Timaru",Request time out
6356,6357,"88 Kent Street, Marchwiel, Timaru",Request time out
6357,6358,"17 Craighead Street, Highfield, Timaru",Request time out
6358,6359,"19 Hill View Crescent, Highfield, Timaru",Request time out
6359,6360,"19 Craighead Street, Highfield, Timaru",Request time out
6361,6362,"49 Matai Crescent, Highfield, Timaru",Request time out
6362,6363,"77 Orbell Street, Highfield, Timaru",Request time out
6363,6364,"8 Craighead Street, Highfield, Timaru",Request time out
6364,6365,"8 Martin Street, Washdyke, Timaru",Request time out
6367,6368,"23 Nile Street, Highfield, Timaru",Request time out
6368,6369,"3 Athol Place, Highfield, Timaru",Request time out
6369,6370,"10 Sherratt Street, West End, Timaru",Request time out
6370,6371,"14 Cornwall Street, Watlington, Timaru",Request time out
6371,6372,"1 Market Street, Watlington, Timaru",Request time out
6373,6374,"28 Cornwall Street, Watlington, Timaru",Request time out
6377,6378,"30 Flemington Street, Washdyke, Timaru",Request time out
6381,6382,"4 Dampier Street, Oceanview, Timaru",Request time out
6383,6384,"14 Argyle Street, Marchwiel, Timaru",Request time out
6389,6390,"18 Hatton Street, West End, Timaru",Request time out
6391,6392,"66 Wilson Street, Seaview, Timaru",Request time out
6392,6393,"10 Woodlands Road, Parkside, Timaru",Request time out
6393,6394,"161 Church Street, Seaview, Timaru",Request time out
6394,6395,"31 Matilda Street, Seaview, Timaru",Request time out
6395,6396,"50 Hassall Street, Parkside, Timaru",Request time out
6396,6397,"29 Bowker Street, Kensington, Timaru",Request time out
6397,6398,"38 Woodlands Road, Parkside, Timaru",Request time out
6398,6399,"2 Connolly Street, Geraldine",Request time out
6399,6400,"37 Connolly Street, Geraldine",Request time out
6400,6401,"71 Main North Road, Geraldine",Request time out
6401,6402,"10 Flatman Crescent, Geraldine",Request time out
6403,6404,"22 Campbell Street, Geraldine",Request time out
6404,6405,"27 Campbell Street, Geraldine",Request time out
6405,6406,"27 Maling Street, Geraldine",Request time out
6407,6408,"93 Talbot Street, Geraldine",Request time out
6408,6409,"586 Winchester-Geraldine Road, Geraldine Flat",Request time out
6410,6411,"48 Sheffield Street, Washdyke, Timaru",Request time out
6414,6415,"12 College Road, Parkside, Timaru",Request time out
6416,6417,"30 Marston Road, Kensington, Timaru",Request time out
6421,6422,"24 Grant Street, Temuka",Request time out
6424,6425,"173 King Street, Temuka",Request time out
6425,6426,"237 King Street, Temuka",Request time out
6426,6427,"61 King Street, Temuka",Request time out
6427,6428,"22 Harris Place, Temuka",Request time out
6432,6433,"53 Shaw Street, Temuka",Request time out
6440,6441,"202 Stafford Street, Timaru",Request time out
6441,6442,"3/53 Evans Street, Maori Hill, Timaru",Request time out
6444,6445,"76A Wai-Iti Road, Highfield, Timaru",Request time out
6458,6459,"51 Morgans Road, Glenwood, Timaru",Request time out
6466,6467,"39 Wallingford Road, Temuka",Request time out
6468,6469,"180 Hayes Street, Timaru Port, Timaru",Request time out
6487,6488,"85 Morgans Road, Glenwood, Timaru",Request time out
6491,6492,"17 Rimu Street, Highfield, Timaru",Request time out
6493,6494,"34 Monowai Place, Glenwood, Timaru",Request time out
6498,6499,"182 Downs Road, Geraldine Downs",Request time out
6499,6500,"126 Greenvale Road, Geraldine",Request time out
6500,6501,"10 Craig Road, Geraldine",Request time out
6507,6508,"35 Matai Crescent, Highfield, Timaru",Request time out
6508,6509,"51 Matai Crescent, Highfield, Timaru",Request time out
6509,6510,"81 Fairview Road, Fairview",Request time out
6510,6511,"212 Beaconsfield Road, Fairview",Request time out
6511,6512,"28 Glen Street, Marchwiel, Timaru",Request time out
6515,6516,"12 Lysaght Street, Highfield, Timaru",Request time out
6516,6517,"36 Nile Street, Highfield, Timaru",Request time out
6518,6519,"20 Sherratt Street, West End, Timaru",Request time out
6519,6520,"234 Church Street, West End, Timaru",Request time out
6520,6521,"333 Church Street, West End, Timaru",Request time out
6521,6522,"68 Canada Street, Watlington, Timaru",Request time out
6522,6523,"7 Rolleston Street, Watlington, Timaru",Request time out
6523,6524,"14 St George Street, Watlington, Timaru",Request time out
6524,6525,"13 Hewlings Street, Geraldine",Request time out
6525,6526,"15 Wright Street, Geraldine",Request time out
6526,6527,"88 Wilson Street, Geraldine",Request time out
6527,6528,"299 Hilton Highway, Washdyke, Timaru",Request time out
6528,6529,"434 Old North Road, Washdyke, Timaru",Request time out
6529,6530,"12 Godley Place, Oceanview, Timaru",Request time out
6530,6531,"13 Godley Place, Oceanview, Timaru",Request time out
6531,6532,"17 Dampier Street, Oceanview, Timaru",Request time out
6532,6533,"18 Jellicoe Street, Oceanview, Timaru",Request time out
6533,6534,"10 MacDonald Street, Waimataitai, Timaru",Request time out
6534,6535,"30 Bouverie Street, Waimataitai, Timaru",Request time out
6535,6536,"8 Tay Street, Waimataitai, Timaru",Request time out
6536,6537,"19 Hatton Street, West End, Timaru",Request time out
6537,6538,"21 Grasmere Street, Waimataitai, Timaru",Request time out
6538,6539,"61 Beverley Road, Maori Hill, Timaru",Request time out
6539,6540,"64 Elizabeth Street, Seaview, Timaru",Request time out
6540,6541,"7 Campbell Street, Maori Hill, Timaru",Request time out
6541,6542,"15 Harper Street, Parkside, Timaru",Request time out
6546,6547,"12 Bennett Road, Orari Bridge",Request time out
6547,6548,"11 Lancaster Street, Geraldine",Request time out
6552,6553,"18 Elizabeth Street, Timaru",Request time out
6557,6558,"18 Hertford Street, Kensington, Timaru",Request time out
6562,6563,"30 Wallingford Road, Temuka",Request time out
6567,6568,"39 Reilly Road, Orari",Request time out
6568,6569,"44 Gammack Street, Temuka",Request time out
6577,6578,"329 Waipopo Road, Seadown",Request time out
6578,6579,"566 Waipopo Road, Seadown",Request time out
6579,6580,"235 MacAulay Road, Milford",Request time out
6580,6581,"6 Rolleston Road, Clandeboye",Request time out
6583,6584,"10 Laughton Street, Washdyke, Timaru",Request time out
6587,6588,"32 Matai Street, Pleasant Point",Request time out
6588,6589,"3 Totara Street, Pleasant Point",Request time out
6589,6590,"8 Horton Street, Pleasant Point",Request time out
6600,6601,"33 Puriri Street, Highfield, Timaru",Request time out
6601,6602,"6 Barnes Street, Glenwood, Timaru",Request time out
6603,6604,"185 Rocky Hundreds Road, Fairview",Request time out
6604,6605,"88 King Street, Pareora",Request time out
6605,6606,"224 Downs Road, Geraldine Downs",Request time out
6606,6607,"4 Pleasant Valley Road, Geraldine",Request time out
6613,6614,"23 Kalaugher Road, Geraldine Downs",Request time out
6614,6615,"45 Washdyke Flat Road, Washdyke, Timaru",Request time out
6627,6628,"8 Market Street, Watlington, Timaru",Request time out
6632,6633,"10 North Terrace Road, Geraldine",Request time out
6635,6636,"17 Majors Road, Geraldine",Request time out
6637,6638,"49 Majors Road, Geraldine",Request time out
6646,6647,"38 Andrew Street, Marchwiel, Timaru",Request time out
6648,6649,"46 Luxmoore Road, Waimataitai, Timaru",Request time out
6656,6657,"13 Cain Street, Parkside, Timaru",Request time out
6659,6660,"16 Livingstone Street, West End, Timaru",Request time out
6666,6667,"34 Maling Street, Geraldine",Request time out
6672,6673,"33 Browne Street, Parkside, Timaru",Request time out
6678,6679,"37 Craigie Avenue, Parkside, Timaru",Request time out
6679,6680,"43 Craigie Avenue, Parkside, Timaru",Request time out
6682,6683,"131 Station Road, Temuka",Request time out
6683,6684,"9 High Street, Parkside, Timaru",Request time out
6684,6685,"11 Collins Street, Kensington, Timaru",Request time out
6685,6686,"31 Hertford Street, Kensington, Timaru",Request time out
6686,6687,"11 Temuka-Orari Highway, Temuka",Request time out
6687,6688,"43 St Leonards Road, Temuka",Request time out
6688,6689,"106 King Street, Temuka",Request time out
6689,6690,"14 Godley Street, Temuka",Request time out
6690,6691,"221 King Street, Temuka",Request time out
6691,6692,"40 Allnatt Street, Temuka",Request time out
6692,6693,"59 King Street, Temuka",Request time out
6693,6694,"59 Richard Pearse Drive, Temuka",Request time out
6694,6695,"63 Gammack Street, Temuka",Request time out
6695,6696,"19 Hayhurst Street, Temuka",Request time out
6698,6699,"469 Waipopo Road, Seadown",Request time out
6699,6700,"502 Waipopo Road, Seadown",Request time out
6700,6701,"110 Donehue Road, Clandeboye",Request time out
6716,6717,"11A Cross Street, Marchwiel, Timaru",Request time out
6727,6728,"8 Wallace Street, Kensington, Timaru",Request time out
6728,6729,"16 White Road, Milford",Request time out
6729,6730,"77 The Avenue, Pareora",Request time out
6730,6731,"185 King Street, Temuka",Request time out
6746,6747,"28 Martin Street, Washdyke, Timaru",Request time out
6753,6754,"36 High Street, Geraldine",Request time out
6761,6762,"19 Halstead Road, Pleasant Point",Request time out
6775,6776,"11 Totara Place, Highfield, Timaru",Request time out
6776,6777,"20 Rimu Street, Highfield, Timaru",Request time out
6777,6778,"23 Nikau Place, Highfield, Timaru",Request time out
6781,6782,"3 Pukatea Street, Glenwood, Timaru",Request time out
6783,6784,"45 Barnes Street, Glenwood, Timaru",Request time out
6793,6794,"7 Seddon Street, Highfield, Timaru",Request time out
6796,6797,"24 Gresham Street, Geraldine",Request time out
6808,6809,"12 St Johns Avenue, Highfield, Timaru",Request time out
6809,6810,"131 Selwyn Street, Waimataitai, Timaru",Request time out
6817,6818,"123 Blandswood Road, Peel Forest",Request time out
6818,6819,"11 Lewis Street, Geraldine",Request time out
6819,6820,"20 Cross Street, Geraldine",Request time out
6828,6829,"4 Waimataitai Street, Waimataitai, Timaru",Request time out
6831,6832,"16 Nelson Terrace, Seaview, Timaru",Request time out
6832,6833,"174 Le Cren Street, Seaview, Timaru",Request time out
6833,6834,"21 Beverley Road, Maori Hill, Timaru",Request time out
6834,6835,"29 White Street, Waimataitai, Timaru",Request time out
6835,6836,"60 Sefton Street, Seaview, Timaru",Request time out
6836,6837,"66 Wai-Iti Road, Maori Hill, Timaru",Request time out
6838,6839,"27 Harper Street, Parkside, Timaru",Request time out
6841,6842,"28 Market Street, Watlington, Timaru",Request time out
6846,6847,"16 Maling Street, Geraldine",Request time out
6848,6849,"48 Campbell Street, Geraldine",Request time out
6849,6850,"205 Talbot Street, Geraldine",Request time out
6850,6851,"11 Hewlings Street, Seaview, Timaru",Request time out
6856,6857,"14 College Road, Parkside, Timaru",Request time out
6857,6858,"23 King Street, Parkside, Timaru",Request time out
6862,6863,"41 Edward Street, Parkside, Timaru",Request time out
6863,6864,"11 Hewlings Place, Temuka",Request time out
6870,6871,"29 Whitcombe Street, Temuka",Request time out
6876,6877,"15 Harris Place, Temuka",Request time out
6878,6879,"31 Hayhurst Street, Temuka",Request time out
6882,6883,"27 Murray Street, Temuka",Request time out
6883,6884,"558 Waipopo Road, Seadown",Request time out
6916,6917,"134A Evans Street, Waimataitai, Timaru",Request time out
6917,6918,"35A Elizabeth Street, Seaview, Timaru",Request time out
6932,6933,"247 Temuka-Orari Highway, Winchester",Request time out
6934,6935,"146 Geraldine-Arundel Road, Rangitata",Request time out
6942,6943,"10 Station Street, Timaru",Request time out
6969,6970,"38 Hopkins Street, Gleniti, Timaru",Request time out
6973,6974,"15 Hinau Place, Glenwood, Timaru",Request time out
6989,6990,"21 Park Lane, Highfield, Timaru",Request time out
6990,6991,"49 Rathmore Street, West End, Timaru",Request time out
6991,6992,"7 Preston Street, West End, Timaru",Request time out
6992,6993,"183 North Street, West End, Timaru",Request time out
6996,6997,"16 Hislop Street, Geraldine",Request time out
7001,7002,"13 Flemington Street, Washdyke, Timaru",Request time out
7005,7006,"28 Dampier Street, Oceanview, Timaru",Request time out
7012,7013,"4 Campbell Street, Maori Hill, Timaru",Request time out
7017,7018,"5 Matilda Street, Seaview, Timaru",Request time out
7019,7020,"10 Newton Street, Watlington, Timaru",Request time out
7024,7025,"70 Main North Road, Geraldine",Request time out
7030,7031,"29 North Street, Timaru",Request time out
7031,7032,"39 George Street, Timaru",Request time out
7033,7034,"12 Taylor Street, Kensington, Timaru",Request time out
7039,7040,"206 Winchester-Geraldine Road, Geraldine Flat",Request time out
7048,7049,"40 Hornbrook Street, Temuka",Request time out
7049,7050,"40 Wilkin Street, Temuka",Request time out
7051,7052,"44 Maude Street, Temuka",Request time out
7052,7053,"8 Ormsby Street, Temuka",Request time out
7053,7054,"1057 Seadown Road, Seadown",Request time out
7056,7057,"13 Stopbank Road, Milford",Request time out
7063,7064,"3/5 Horton Street, Pleasant Point",Request time out
7093,7094,"32 Lagoon Drive, Normanby",Request time out
7094,7095,"11 Denmark Street, Temuka",Request time out
7104,7105,"60 Arowhenua Street, Arundel",Request time out
7105,7106,"93 Te Ngawai Road, Pleasant Point",Request time out
7108,7109,"11 Lancewood Terrace, Oceanview, Timaru",Request time out
7109,7110,"12 Lancewood Terrace, Oceanview, Timaru",Request time out
7110,7111,"20A Fisher Place, Gleniti, Timaru",Request time out
7114,7115,"22 Matai Street, Pleasant Point",Request time out
7125,7126,"75 Cain Street, Parkside, Timaru",Request time out
7128,7129,"10 Karaka Street, Glenwood, Timaru",Request time out
7129,7130,"20 Broadway Avenue, Highfield, Timaru",Request time out
7133,7134,"8 Benmore Street, Glenwood, Timaru",Request time out
7135,7136,"224 Douglas Street, Highfield, Timaru",Request time out
7141,7142,"19 Grandi Avenue, Highfield, Timaru",Request time out
7147,7148,"12 Hartley Crescent, Marchwiel, Timaru",Request time out
7151,7152,"6 Hertnon Street, West End, Timaru",Request time out
7152,7153,"166 North Street, West End, Timaru",Request time out
7169,7170,"30 Cook Street, Oceanview, Timaru",Request time out
7181,7182,"17 Maple Crescent, Watlington, Timaru",Request time out
7183,7184,"25 Hassall Street, Parkside, Timaru",Request time out
7186,7187,"59 Hassall Street, Parkside, Timaru",Request time out
7188,7189,"15 Aynsley Street, Parkside, Timaru",Request time out
7192,7193,"14 Connolly Street, Geraldine",Request time out
7198,7199,"12 Barnard Street, Timaru",Request time out
7199,7200,"15 Bank Street, Timaru",Request time out
7210,7211,"26 Collins Street, Kensington, Timaru",Request time out
7214,7215,"56 Studholme Street, Temuka",Request time out
7220,7221,"44 Denmark Street, Temuka",Request time out
7224,7225,"14 Davey Road, Milford",Request time out
7238,7239,"3/132 Evans Street, Waimataitai, Timaru",Request time out
7242,7243,"1/32A Archer Street, Parkside, Timaru",Request time out
7251,7252,"569 Timaru-Pareora Highway, Pareora",Request time out
7253,7254,"427 Cannington Road, Cave",Request time out
7262,7263,"19 Thatcher Road, Woodbury",Request time out
7267,7268,"243 Mount Gay Road, Hazelburn",Request time out
7276,7277,"11 Rayner Street, Pleasant Point",Request time out
8021,8022,"27 Barnard Street, Timaru ",Request time out
8080,8081,"1220 Peel Forest Road, Peel Forest ",Request time out
8136,8137,"8 Lindsay Street, Marchwiel, Timaru ",Request time out
8156,8157,"14 Branscombe Street, Highfield, Timaru ",Request time out
8178,8179,"16 Te Weka Street, Maori Hill, Timaru ",Request time out
8204,8205,"109 Station Road, Temuka ",Request time out
8208,8209,"32 Birkett Street, Temuka ",Request time out
8217,8218,"40 Hayhurst Street, Temuka ",Request time out
8235,8236,"1/96 North Street, Seaview, Timaru ",Request time out
8236,8237,"2/41 Wilson Street, Geraldine ",Request time out
8307,8308,"540 Fairview Road, Claremont ",Request time out
8318,8319,"12 McKeown Road, Woodbury ",Request time out
8322,8323,"16 Tekapo Street, Glenwood, Timaru ",Request time out
8327,8328,"10 Collingwood Street, Highfield, Timaru ",Request time out
8350,8351,"16 Melton Street, Watlington, Timaru ",Request time out
8351,8352,"18 Somerset Street, Watlington, Timaru ",Request time out
8354,8355,"22 Talbot Street, Geraldine ",Request time out
8381,8382,"27 The Terrace, Timaru ",Request time out
8395,8396,"11 South Street, Kensington, Timaru ",Request time out
8396,8397,"20 Edward Street, Parkside, Timaru ",Request time out
8428,8429,"55 Cain Street, Parkside, Timaru ",Request time out
8480,8481,"87A King Street, Kensington, Timaru ",Request time out
8515,8516,"41 Sherratt Road, Geraldine Downs ",Request time out
8543,8544,"223 North Street, West End, Timaru ",Request time out
8559,8560,"46 Ranui Avenue, Waimataitai, Timaru ",Request time out
8560,8561,"56 MacDonald Street, Marchwiel, Timaru ",Request time out
8579,8580,"59 Main North Road, Geraldine ",Request time out
8612,8613,"6 Craigie Avenue, Parkside, Timaru ",Request time out
8621,8622,"17A Trafalgar Street, Maori Hill, Timaru ",Request time out
8677,8678,"628 Pleasant Point Highway, Levels ",Request time out
8684,8685,"176 Morgans Road, Marchwiel, Timaru ",Request time out
8685,8686,"10 Waitaki Street, Glenwood, Timaru ",Request time out
8711,8712,"150 Selwyn Street, Waimataitai, Timaru ",Request time out
8720,8721,"135 Wai-Iti Road, Highfield, Timaru ",Request time out
8753,8754,"14 Brenda Street, Kensington, Timaru ",Request time out
8763,8764,"10 Evans Street, Maori Hill, Timaru ",Request time out
8841,8842,"13 South Terrace Road, Geraldine ",Request time out
8886,8887,"46 Hopkins Street, Gleniti, Timaru ",Request time out
8895,8896,"141 Douglas Street, Highfield, Timaru ",Request time out
8908,8909,"30 Maple Crescent, Watlington, Timaru ",Request time out
8916,8917,"75 Cox Street, Geraldine ",Request time out
8917,8918,"78 Cox Street, Geraldine ",Request time out
8930,8931,"54 York Street, Seaview, Timaru ",Request time out
8931,8932,"12 Harper Street, Parkside, Timaru ",Request time out
8947,8948,"10 Babington Street, Parkside, Timaru ",Request time out
8982,8983,"181 Mountain View Road, Gleniti, Timaru ",Request time out
8983,8984,"4 Lagoon Drive, Normanby ",Request time out
8998,8999,"11A St George Street, Watlington, Timaru ",Request time out
9018,9019,"12 Sea View Terrace, Seaview, Timaru ",Request time out
9021,9022,"30A Hamilton Street, Temuka ",Request time out
9026,9027,"33 Greenvale Road, Geraldine ",Request time out
9042,9043,"15 Russell Street, Pleasant Point ",Request time out
9043,9044,"22 Donald Street, Temuka ",Request time out
9060,9061,"29 Huxley Street, Gleniti, Timaru ",Request time out
9061,9062,"60 Temple Crescent, Gleniti, Timaru ",Request time out
9073,9074,"152 Beaconsfield Road, Fairview ",Request time out
9081,9082,"13 St Johns Avenue, Highfield, Timaru ",Request time out
9089,9090,"24 Avenue Road, West End, Timaru ",Request time out
9090,9091,"5 Rathmore Street, West End, Timaru ",Request time out
9091,9092,"31 Somerset Street, Watlington, Timaru ",Request time out
9099,9100,"25 Dampier Street, Oceanview, Timaru ",Request time out
9107,9108,"15 Cain Street, Parkside, Timaru ",Request time out
9114,9115,"16 Campbell Street, Geraldine ",Request time out
9121,9122,"20 Cambridge Street, Kensington, Timaru ",Request time out
9123,9124,"32 James Street, Kensington, Timaru ",Request time out
9124,9125,"70 King Street, Redruth, Timaru ",Request time out
9136,9137,"48 Hornbrook Street, Temuka ",Request time out
9145,9146,"2 Queen Street, Parkside, Timaru ",Request time out
9146,9147,"20 Apsley Street, Glenwood, Timaru ",Request time out
9164,9165,"17A Lancaster Street, Geraldine ",Request time out
9181,9182,"10A Birkett Street, Temuka ",Request time out
9204,9205,"11 MacAulay Street, Gleniti, Timaru ",Request time out
9208,9209,"6 Murchison Drive, Gleniti, Timaru ",Request time out
9209,9210,"24 Rosewill Valley Road, Washdyke Flat ",Request time out
9245,9246,"67 Grants Road, Marchwiel, Timaru ",Request time out
9252,9253,"9 Hugh Street, Seaview, Timaru ",Request time out
9253,9254,"129 Church Street, Seaview, Timaru ",Request time out
9270,9271,"22 Royal Arcade, Timaru ",Request time out
9278,9279,"42 Buchanan Street, Parkside, Timaru ",Request time out
9287,9288,"39 Cass Street, Temuka ",Request time out
9306,9307,"809 Burnham Road, Orton ",Request time out
9307,9308,"168 Timaru-Temuka Highway, Levels ",Request time out
9308,9309,"37 Pages Road, Marchwiel, Timaru ",Request time out
9312,9313,"151 Stafford Street, Timaru ",Request time out
9356,9357,"13 Shaw Street, Redruth, Timaru ",Request time out
9372,9373,"1 Dobson Street, Gleniti, Timaru ",Request time out
9378,9379,"43 Kellands Hill Road, Washdyke Flat ",Request time out
9404,9405,"14 Somerset Street, Watlington, Timaru ",Request time out
9407,9408,"31 Wilson Street, Geraldine ",Request time out
9418,9419,"7 Tay Street, Waimataitai, Timaru ",Request time out
9424,9425,"70 Wilson Street, Seaview, Timaru ",Request time out
9443,9444,"28 Grey Road, Timaru ",Request time out
9459,9460,"25 St Leonards Road, Temuka ",Request time out
9499,9500,"36 Taylor Street North, Rangitata ",Request time out
9517,9518,"28 Forest Road, Geraldine ",Request time out
9518,9519,"188 Beeby Road, Geraldine Flat ",Request time out
9557,9558,"14 Stirling Place, Marchwiel, Timaru ",Request time out
9558,9559,"17 Barnes Street, Glenwood, Timaru ",Request time out
9574,9575,"1 Goulds Road, Marchwiel, Timaru ",Request time out
9575,9576,"12 Tweedy Street, Marchwiel, Timaru ",Request time out
9577,9578,"11 Chalmers Street, Highfield, Timaru ",Request time out
9589,9590,"25 Harborough Street, Watlington, Timaru ",Request time out
9605,9606,"12 Albert Street, Seaview, Timaru ",Request time out
9612,9613,"16 Matilda Street, Seaview, Timaru ",Request time out
9617,9618,"35 Woodlands Road, Parkside, Timaru ",Request time out
9618,9619,"36 Bowker Street, Kensington, Timaru ",Request time out
9626,9627,"13 Royal Street, Kensington, Timaru ",Request time out
9653,9654,"16 Morgans Road, Glenwood, Timaru ",Request time out
9654,9655,"128 Te Moana Road, Pleasant Valley ",Request time out
9661,9662,"220 Milford Clandeboye Road, Milford ",Request time out
9676,9677,"186A Morgans Road, Marchwiel, Timaru ",Request time out
9705,9706,"27 Bath Street, Pareora West ",Request time out
9713,9714,"16 Stirling Place, Marchwiel, Timaru ",Request time out
9720,9721,"219 Wai-Iti Road, Highfield, Timaru ",Request time out
9723,9724,"16 Bristol Road, Pareora ",Request time out
9730,9731,"51 Dunkirk Street, Marchwiel, Timaru ",Request time out
9731,9732,"7 Glen Street, Marchwiel, Timaru ",Request time out
9733,9734,"12 Branscombe Street, Highfield, Timaru ",Request time out
9745,9746,"18 Dampier Street, Oceanview, Timaru ",Request time out
9768,9769,"10 Hanan Place, Parkside, Timaru ",Request time out
9775,9776,"14 Butler Street, Timaru ",Request time out
9790,9791,"9 Rose Street, Parkside, Timaru ",Request time out
9792,9793,"143 King Street, Redruth, Timaru ",Request time out
9793,9794,"17 Leckie Street, Redruth, Timaru ",Request time out
9810,9811,"4 Harris Street, Geraldine ",Request time out
9833,9834,"17A Baker Street, West End, Timaru ",Request time out
9859,9860,"80A Cox Street, Geraldine ",Request time out
9886,9887,"23 Carlisle Place, Marchwiel, Timaru ",Request time out
9894,9895,"9 Pukatea Street, Glenwood, Timaru ",Request time out
9897,9898,"16 Matai Crescent, Highfield, Timaru ",Request time out
9902,9903,"226 Otipua Road, West End, Timaru ",Request time out
9930,9931,"34 Cook Street, Oceanview, Timaru ",Request time out
9939,9940,"2 Hewlings Street, Seaview, Timaru ",Request time out
9941,9942,"10 Clyde Street, Seaview, Timaru ",Request time out
9944,9945,"4 Harper Street, Parkside, Timaru ",Request time out
9951,9952,"20 Elgin Street, Normanby ",Request time out
9959,9960,"111 King Street, Kensington, Timaru ",Request time out
9960,9961,"19 Taylor Street, Kensington, Timaru ",Request time out
9964,9965,"37 Queen Street, Parkside, Timaru ",Request time out
9970,9971,"16 Wilmshurst Road, Temuka ",Request time out
9983,9984,"257 Muff Road, Orari ",Request time out
9984,9985,"399 Milford Clandeboye Road, Milford ",Request time out
9990,9991,"16 Hassall Street, Parkside, Timaru ",Request time out
9997,9998,"14 Cascade Place, Geraldine ",Request time out
10002,10003,"29 King Street, Pareora ",Request time out
10015,10016,"21 Coles Street, Geraldine ",Request time out
10057,10058,"173 Pages Road, Marchwiel, Timaru ",Request time out
10058,10059,"15 Carlisle Place, Marchwiel, Timaru ",Request time out
10059,10060,"171 Morgans Road, Marchwiel, Timaru ",Request time out
10063,10064,"31 Glenwood Avenue, Highfield, Timaru ",Request time out
10072,10073,"17 Collingwood Street, Highfield, Timaru ",Request time out
10083,10084,"43 Coonoor Road, Watlington, Timaru ",Request time out
10086,10087,"37 Cox Street, Geraldine ",Request time out
10094,10095,"15 Argyle Street, Marchwiel, Timaru ",Request time out
10112,10113,"10 Rose Street, Parkside, Timaru ",Request time out
10115,10116,"26 Rose Street, Parkside, Timaru ",Request time out
10123,10124,"21 Royal Street, Kensington, Timaru ",Request time out
10124,10125,"22 Marston Road, Kensington, Timaru ",Request time out
10138,10139,"18 Cass Street, Temuka ",Request time out
10141,10142,"53 Studholme Street, Temuka ",Request time out
10158,10159,"69 Waitui Drive, Geraldine Downs ",Request time out
10169,10170,"15 Tancred Street, Geraldine ",Request time out
10229,10230,"205 Young Road, Waitohi ",Request time out
10239,10240,"10 Lachlan Place, Marchwiel, Timaru ",Request time out
10244,10245,"29 Glenwood Avenue, Highfield, Timaru ",Request time out
10250,10251,"20 Kiwi Drive, Highfield, Timaru ",Request time out
10252,10253,"39 Matai Crescent, Highfield, Timaru ",Request time out
10253,10254,"41 Rugby Street, Highfield, Timaru ",Request time out
10268,10269,"11 Harborough Street, Watlington, Timaru ",Request time out
10271,10272,"16 Market Street, Watlington, Timaru ",Request time out
10276,10277,"53 Beaconsfield Road, Fairview ",Request time out
10298,10299,"15 Canon Street, Timaru ",Request time out
10305,10306,"11 Rose Street, Parkside, Timaru ",Request time out
10312,10313,"34 High Street, Parkside, Timaru ",Request time out
10327,10328,"12 Guild Road, Temuka ",Request time out
10328,10329,"17 Martin Street, Washdyke, Timaru ",Request time out
10331,10332,"151 Downs Road, Geraldine Downs ",Request time out
10333,10334,"71 Kennedy Street, Geraldine ",Request time out
10337,10338,"175 Stafford Street, Timaru ",Request time out
