WKT,id,rna_id,rcl_id,address,house_number,range_low,range_high,road_name,locality,territorial_authority,road_name_utf8,address_utf8,locality_utf8,shape_X,shape_Y
POINT (172.5475842667 -43.4925574),1316874,1786882,364672,"1 Ron Guthrey Road, Christchurch Airport, Christchurch",1,1,,Ron Guthrey Road,Christchurch Airport,Christchurch City,Ron Guthrey Road,"1 Ron Guthrey Road, Christchurch Airport, Christchurch",Christchurch Airport,172.54758426700002,-43.492557399999995
POINT (172.71934115 -43.5969254667),278868,1786068,37537,"1 Ross Parade, Lyttelton",1,1,,Ross Parade,Lyttelton,Christchurch City,Ross Parade,"1 Ross Parade, Lyttelton",Lyttelton,172.71934115,-43.5969254667
POINT (172.71689655 -43.5995564667),278864,1779485,30805,"1 Ross Terrace, Lyttelton",1,1,,Ross Terrace,Lyttelton,Christchurch City,Ross Terrace,"1 Ross Terrace, Lyttelton",Lyttelton,172.71689655,-43.5995564667
POINT (172.9660850833 -43.80469605),290229,1779441,46788,"1 Rue Balguerie, Akaroa",1,1,,Rue Balguerie,Akaroa,Christchurch City,Rue Balguerie,"1 Rue Balguerie, Akaroa",Akaroa,172.966085083,-43.80469605
POINT (172.9733586167 -43.80816995),1990193,1779443,32612,"1 Rue Cachalot, Akaroa",1,1,,Rue Cachalot,Akaroa,Christchurch City,Rue Cachalot,"1 Rue Cachalot, Akaroa",Akaroa,172.973358617,-43.80816995
POINT (172.9690538833 -43.8089543667),1404622,1839243,300826,"1 Rue Francois, Akaroa",1,1,,Rue Francois,Akaroa,Christchurch City,Rue Francois,"1 Rue Francois, Akaroa",Akaroa,172.969053883,-43.8089543667
POINT (172.97021105 -43.8014222833),1368545,1779449,49861,"1 Rue Grehan, Akaroa",1,1,,Rue Grehan,Akaroa,Christchurch City,Rue Grehan,"1 Rue Grehan, Akaroa",Akaroa,172.97021105,-43.8014222833
POINT (172.9707989667 -43.8003620333),290230,1779451,49517,"1 Rue Lavaud, Akaroa",1,1,,Rue Lavaud,Akaroa,Christchurch City,Rue Lavaud,"1 Rue Lavaud, Akaroa",Akaroa,172.970798967,-43.8003620333
POINT (172.9696657667 -43.8029215667),290228,1786062,41484,"1 Rue Pompallier, Akaroa",1,1,,Rue Pompallier,Akaroa,Christchurch City,Rue Pompallier,"1 Rue Pompallier, Akaroa",Akaroa,172.969665767,-43.8029215667
POINT (172.9715556333 -43.8087248333),290492,1787666,55562,"1 Rue Renard, Akaroa",1,1,,Rue Renard,Akaroa,Christchurch City,Rue Renard,"1 Rue Renard, Akaroa",Akaroa,172.97155563299998,-43.8087248333
POINT (172.9701662833 -43.8020015333),290225,1779453,29308,"1 Rue Viard, Akaroa",1,1,,Rue Viard,Akaroa,Christchurch City,Rue Viard,"1 Rue Viard, Akaroa",Akaroa,172.970166283,-43.8020015333
POINT (172.9699544 -43.80669275),290493,1787676,55650,"1 Rue de Malmanche, Akaroa",1,1,,Rue de Malmanche,Akaroa,Christchurch City,Rue de Malmanche,"1 Rue de Malmanche, Akaroa",Akaroa,172.9699544,-43.80669275
POINT (172.9596343167 -43.7611773333),289778,1779438,39436,"1 School Road, Robinsons Bay",1,1,,School Road,Robinsons Bay,Christchurch City,School Road,"1 School Road, Robinsons Bay",Robinsons Bay,172.959634317,-43.7611773333
POINT (172.9415625167 -43.7531202333),289466,1779452,54957,"1 Seafield Road, Duvauchelle",1,1,,Seafield Road,Duvauchelle,Christchurch City,Seafield Road,"1 Seafield Road, Duvauchelle",Duvauchelle,172.941562517,-43.7531202333
POINT (172.9061765833 -43.8090473333),289289,1779066,37920,"1 Seaview Lane, Wainui",1,1,,Seaview Lane,Wainui,Christchurch City,Seaview Lane,"1 Seaview Lane, Wainui",Wainui,172.906176583,-43.8090473333
POINT (172.70867505 -43.6043573833),1760427,1780002,46612,"1 Seaview Terrace, Lyttelton",1,1,,Seaview Terrace,Lyttelton,Christchurch City,Seaview Terrace,"1 Seaview Terrace, Lyttelton",Lyttelton,172.70867505,-43.6043573833
POINT (172.7175280167 -43.5986125167),567225,1780001,30606,"1 Selwyn Lane, Lyttelton",1,1,,Selwyn Lane,Lyttelton,Christchurch City,Selwyn Lane,"1 Selwyn Lane, Lyttelton",Lyttelton,172.717528017,-43.5986125167
POINT (172.7166169333 -43.5987003),278876,1780003,52977,"1 Selwyn Parade, Lyttelton",1,1,,Selwyn Parade,Lyttelton,Christchurch City,Selwyn Parade,"1 Selwyn Parade, Lyttelton",Lyttelton,172.71661693299998,-43.5987003
POINT (172.71751005 -43.6003982),278869,1780000,388114,"1 Selwyn Road, Lyttelton",1,1,,Selwyn Road,Lyttelton,Christchurch City,Selwyn Road,"1 Selwyn Road, Lyttelton",Lyttelton,172.71751005,-43.6003982
POINT (172.9453982333 -43.7549296833),292524,1787152,32756,"1 Silverbirch Lane, Duvauchelle",1,1,,Silverbirch Lane,Duvauchelle,Christchurch City,Silverbirch Lane,"1 Silverbirch Lane, Duvauchelle",Duvauchelle,172.945398233,-43.7549296833
POINT (172.71322755 -43.6031665333),274336,1779952,52543,"1 Simeon Quay, Lyttelton",1,1,,Simeon Quay,Lyttelton,Christchurch City,Simeon Quay,"1 Simeon Quay, Lyttelton",Lyttelton,172.71322755,-43.6031665333
POINT (172.72251805 -43.5965982),278870,1779951,37606,"1 Somes Road, Lyttelton",1,1,,Somes Road,Lyttelton,Christchurch City,Somes Road,"1 Somes Road, Lyttelton",Lyttelton,172.72251805,-43.5965982
POINT (172.9521837 -43.8170073167),289671,1779432,50024,"1 Stanley Place, Akaroa",1,1,,Stanley Place,Akaroa,Christchurch City,Stanley Place,"1 Stanley Place, Akaroa",Akaroa,172.95218369999998,-43.8170073167
POINT (172.7249809333 -43.62983515),279405,1780046,348976,"1 Stoddart Terrace, Diamond Harbour",1,1,,Stoddart Terrace,Diamond Harbour,Christchurch City,Stoddart Terrace,"1 Stoddart Terrace, Diamond Harbour",Diamond Harbour,172.72498093299998,-43.62983515
POINT (172.7239118 -43.6306195333),1607443,1841027,348978,"1 Taimana Lane, Diamond Harbour",1,1,,Taimana Lane,Diamond Harbour,Christchurch City,Taimana Lane,"1 Taimana Lane, Diamond Harbour",Diamond Harbour,172.7239118,-43.6306195333
POINT (172.5906312167 -43.5563335333),192205,1782483,39921,"1 Tankerville Road, Hoon Hay, Christchurch",1,1,,Tankerville Road,Hoon Hay,Christchurch City,Tankerville Road,"1 Tankerville Road, Hoon Hay, Christchurch",Hoon Hay,172.590631217,-43.5563335333
POINT (172.6187136667 -43.4961682833),1337028,1836040,285211,"1 Taunton Green, Papanui, Christchurch",1,1,,Taunton Green,Papanui,Christchurch City,Taunton Green,"1 Taunton Green, Papanui, Christchurch",Papanui,172.618713667,-43.4961682833
POINT (172.7314518 -43.6285411833),282396,1779965,35883,"1 Te Ara Crescent, Diamond Harbour",1,1,,Te Ara Crescent,Diamond Harbour,Christchurch City,Te Ara Crescent,"1 Te Ara Crescent, Diamond Harbour",Diamond Harbour,172.7314518,-43.6285411833
POINT (172.73865965 -43.6309506167),284207,1779968,51637,"1 Te Papau Crescent, Diamond Harbour",1,1,,Te Papau Crescent,Diamond Harbour,Christchurch City,Te Papau Crescent,"1 Te Papau Crescent, Diamond Harbour",Diamond Harbour,172.73865965,-43.6309506167
POINT (172.7394499667 -43.6300607667),284204,1779966,38014,"1 Te Ra Crescent, Diamond Harbour",1,1,,Te Ra Crescent,Diamond Harbour,Christchurch City,Te Ra Crescent,"1 Te Ra Crescent, Diamond Harbour",Diamond Harbour,172.739449967,-43.6300607667
POINT (172.715514 -43.63469815),1601641,3057878,346815,"1 Te Wharau Lane, Charteris Bay",1,1,,Te Wharau Lane,Charteris Bay,Christchurch City,Te Wharau Lane,"1 Te Wharau Lane, Charteris Bay",Charteris Bay,172.71551399999998,-43.63469815
POINT (172.5796733 -43.5620016),1738527,1779336,363102,"1 Templetons Road, Aidanfield, Christchurch",1,1,,Templetons Road,Aidanfield,Christchurch City,Templetons Road,"1 Templetons Road, Aidanfield, Christchurch",Aidanfield,172.5796733,-43.5620016
POINT (172.6474179 -43.61955875),239910,1785409,45265,"1 The Terrace, Governors Bay",1,1,,The Terrace,Governors Bay,Christchurch City,The Terrace,"1 The Terrace, Governors Bay",Governors Bay,172.6474179,-43.61955875
POINT (172.7162430667 -43.6027209833),278872,1779967,50366,"1 Ticehurst Road, Lyttelton",1,1,,Ticehurst Road,Lyttelton,Christchurch City,Ticehurst Road,"1 Ticehurst Road, Lyttelton",Lyttelton,172.716243067,-43.602720983299996
POINT (172.96903725 -43.79840715),290226,1779259,36913,"1 Tirohanga Terrace, Akaroa",1,1,,Tirohanga Terrace,Akaroa,Christchurch City,Tirohanga Terrace,"1 Tirohanga Terrace, Akaroa",Akaroa,172.96903725,-43.79840715
POINT (172.72081375 -43.5972804167),565802,1780005,34098,"1 Upham Terrace, Lyttelton",1,1,,Upham Terrace,Lyttelton,Christchurch City,Upham Terrace,"1 Upham Terrace, Lyttelton",Lyttelton,172.72081375,-43.5972804167
POINT (172.90326625 -43.8172730333),289149,1786057,286997,"1 Wainui Valley Road, Wainui",1,1,,Wainui Valley Road,Wainui,Christchurch City,Wainui Valley Road,"1 Wainui Valley Road, Wainui",Wainui,172.90326625,-43.8172730333
POINT (172.73927345 -43.62602225),284205,1780010,43583,"1 Waipapa Avenue, Diamond Harbour",1,1,,Waipapa Avenue,Diamond Harbour,Christchurch City,Waipapa Avenue,"1 Waipapa Avenue, Diamond Harbour",Diamond Harbour,172.73927345,-43.62602225
POINT (172.74851155 -43.6393616833),285621,1785810,33443,"1 Waituturi Lane, Purau",1,1,,Waituturi Lane,Purau,Christchurch City,Waituturi Lane,"1 Waituturi Lane, Purau",Purau,172.74851155,-43.6393616833
POINT (172.7094339833 -43.6026597833),274337,3027726,55896,"1 Walkers Road, Lyttelton",1,1,,Walkers Road,Lyttelton,Christchurch City,Walkers Road,"1 Walkers Road, Lyttelton",Lyttelton,172.709433983,-43.6026597833
POINT (172.9639632167 -43.8094498333),1386105,1779430,48779,"1 Walnut Place, Akaroa",1,1,,Walnut Place,Akaroa,Christchurch City,Walnut Place,"1 Walnut Place, Akaroa",Akaroa,172.963963217,-43.8094498333
POINT (172.9716152 -43.80742065),290491,1779401,55558,"1 Watson Street, Akaroa",1,1,,Watson Street,Akaroa,Christchurch City,Watson Street,"1 Watson Street, Akaroa",Akaroa,172.97161519999997,-43.80742065
POINT (172.73596895 -43.62666875),284208,1779488,53227,"1 Whero Avenue, Diamond Harbour",1,1,,Whero Avenue,Diamond Harbour,Christchurch City,Whero Avenue,"1 Whero Avenue, Diamond Harbour",Diamond Harbour,172.73596895,-43.62666875
POINT (172.9689742667 -43.7994768833),290231,3027322,56206,"1 Woodills Road, Akaroa",1,1,,Woodills Road,Akaroa,Christchurch City,Woodills Road,"1 Woodills Road, Akaroa",Akaroa,172.96897426700002,-43.7994768833
POINT (172.53664165 -43.5310365833),164156,1783926,34854,"1 Zenith Place, Hei Hei, Christchurch",1,1,,Zenith Place,Hei Hei,Christchurch City,Zenith Place,"1 Zenith Place, Hei Hei, Christchurch",Hei Hei,172.53664165,-43.5310365833
POINT (172.6491112 -43.6195708667),239912,1780051,47919,"1 Zephyr Terrace, Governors Bay",1,1,,Zephyr Terrace,Governors Bay,Christchurch City,Zephyr Terrace,"1 Zephyr Terrace, Governors Bay",Governors Bay,172.6491112,-43.6195708667
POINT (172.5717952667 -43.5466240333),177141,1784100,51065,"1-11 Sonter Road, Wigram, Christchurch",1-11,1,11.0,Sonter Road,Wigram,Christchurch City,Sonter Road,"1-11 Sonter Road, Wigram, Christchurch",Wigram,172.571795267,-43.5466240333
POINT (172.4731034667 -43.55106595),156469,1783993,47249,"1-13 Banks Street, Templeton, Christchurch",1-13,1,13.0,Banks Street,Templeton,Christchurch City,Banks Street,"1-13 Banks Street, Templeton, Christchurch",Templeton,172.47310346700002,-43.55106595
POINT (172.6290916 -43.52754835),219844,1783489,38891,"1-3 Chester Street West, Christchurch Central, Christchurch",1-3,1,3.0,Chester Street West,Christchurch Central,Christchurch City,Chester Street West,"1-3 Chester Street West, Christchurch Central, Christchurch",Christchurch Central,172.6290916,-43.52754835
POINT (172.57044465 -43.5451136667),177142,1784067,46003,"1-3 Kotzikas Place, Wigram, Christchurch",1-3,1,3.0,Kotzikas Place,Wigram,Christchurch City,Kotzikas Place,"1-3 Kotzikas Place, Wigram, Christchurch",Wigram,172.57044465,-43.545113666700004
POINT (172.6174262833 -43.5406688667),212847,1780678,46343,"1-3 Lincoln Lane, Addington, Christchurch",1-3,1,3.0,Lincoln Lane,Addington,Christchurch City,Lincoln Lane,"1-3 Lincoln Lane, Addington, Christchurch",Addington,172.617426283,-43.5406688667
POINT (172.5376493 -43.5223731833),163397,1784180,46164,"1-43 Steadman Road, Broomfield, Christchurch",1-43,1,43.0,Steadman Road,Broomfield,Christchurch City,Steadman Road,"1-43 Steadman Road, Broomfield, Christchurch",Broomfield,172.5376493,-43.5223731833
POINT (172.5320544167 -43.5425459),161759,1784136,53212,"1-5 Canterbury Street, Hornby, Christchurch",1-5,1,5.0,Canterbury Street,Hornby,Christchurch City,Canterbury Street,"1-5 Canterbury Street, Hornby, Christchurch",Hornby,172.532054417,-43.5425459
POINT (172.5672442167 -43.5423706167),176820,1784120,46676,"1-7 Jipcho Road, Wigram, Christchurch",1-7,1,7.0,Jipcho Road,Wigram,Christchurch City,Jipcho Road,"1-7 Jipcho Road, Wigram, Christchurch",Wigram,172.567244217,-43.5423706167
POINT (172.611289 -43.527484),1979236,1784223,51741,"1/10 Ayr Street, Riccarton, Christchurch",1/10,10,,Ayr Street,Riccarton,Christchurch City,Ayr Street,"1/10 Ayr Street, Riccarton, Christchurch",Riccarton,172.611289,-43.527484
POINT (172.9658849167 -43.8117190833),1968268,1779301,48974,"1/10 Fleur Lane, Akaroa",1/10,10,,Fleur Lane,Akaroa,Christchurch City,Fleur Lane,"1/10 Fleur Lane, Akaroa",Akaroa,172.965884917,-43.8117190833
POINT (172.6463275333 -43.5261921),1747035,1782641,33522,"1/10 Nova Place, Christchurch Central, Christchurch",1/10,10,,Nova Place,Christchurch Central,Christchurch City,Nova Place,"1/10 Nova Place, Christchurch Central, Christchurch",Christchurch Central,172.646327533,-43.5261921
POINT (172.661938 -43.529681),1734371,1782438,33322,"1/101 England Street, Linwood, Christchurch",1/101,101,,England Street,Linwood,Christchurch City,England Street,"1/101 England Street, Linwood, Christchurch",Linwood,172.661938,-43.529681
POINT (172.6342534833 -43.52113005),1521675,3060955,32253,"1/102 Bealey Avenue, Christchurch Central, Christchurch",1/102,102,,Bealey Avenue,Christchurch Central,Christchurch City,Bealey Avenue,"1/102 Bealey Avenue, Christchurch Central, Christchurch",Christchurch Central,172.63425348299998,-43.52113005
POINT (172.6342195 -43.5215936167),1521691,3060955,32253,"1/104 Bealey Avenue, Christchurch Central, Christchurch",1/104,104,,Bealey Avenue,Christchurch Central,Christchurch City,Bealey Avenue,"1/104 Bealey Avenue, Christchurch Central, Christchurch",Christchurch Central,172.6342195,-43.5215936167
POINT (172.61694285 -43.51228055),211590,1783143,342927,"1/106 Leinster Road, Strowan, Christchurch",1/106,106,,Leinster Road,Strowan,Christchurch City,Leinster Road,"1/106 Leinster Road, Strowan, Christchurch",Strowan,172.61694285,-43.51228055
POINT (172.7576510333 -43.56714335),1958630,1783339,31144,"1/11 Marriner Street, Sumner, Christchurch",1/11,11,,Marriner Street,Sumner,Christchurch City,Marriner Street,"1/11 Marriner Street, Sumner, Christchurch",Sumner,172.757651033,-43.56714335
POINT (172.635311 -43.524676),226763,1783464,40601,"1/118 Salisbury Street, Christchurch Central, Christchurch",1/118,118,,Salisbury Street,Christchurch Central,Christchurch City,Salisbury Street,"1/118 Salisbury Street, Christchurch Central, Christchurch",Christchurch Central,172.635311,-43.524676
POINT (172.643508 -43.531369),227589,1783133,42016,"1/12 Latimer Square, Christchurch Central, Christchurch",1/12,12,,Latimer Square,Christchurch Central,Christchurch City,Latimer Square,"1/12 Latimer Square, Christchurch Central, Christchurch",Christchurch Central,172.643508,-43.531369
POINT (172.59885535 -43.4989027333),1970128,1782856,35952,"1/123 Condell Avenue, Papanui, Christchurch",1/123,123,,Condell Avenue,Papanui,Christchurch City,Condell Avenue,"1/123 Condell Avenue, Papanui, Christchurch",Papanui,172.59885535,-43.4989027333
POINT (172.6573051 -43.52904455),244644,3072068,41116,"1/124 Stanmore Road, Linwood, Christchurch",1/124,124,,Stanmore Road,Linwood,Christchurch City,Stanmore Road,"1/124 Stanmore Road, Linwood, Christchurch",Linwood,172.6573051,-43.52904455
POINT (172.64622145 -43.5482315833),1960280,3040462,51322,"1/131 Hastings Street East, Sydenham, Christchurch",1/131,131,,Hastings Street East,Sydenham,Christchurch City,Hastings Street East,"1/131 Hastings Street East, Sydenham, Christchurch",Sydenham,172.64622145,-43.5482315833
POINT (172.6185692 -43.5115774833),211696,1783143,43131,"1/132 Leinster Road, Strowan, Christchurch",1/132,132,,Leinster Road,Strowan,Christchurch City,Leinster Road,"1/132 Leinster Road, Strowan, Christchurch",Strowan,172.61856919999997,-43.5115774833
POINT (172.6368601833 -43.50746185),1963222,3012646,52799,"1/137 Cranford Street, St Albans, Christchurch",1/137,137,,Cranford Street,St Albans,Christchurch City,Cranford Street,"1/137 Cranford Street, St Albans, Christchurch",St Albans,172.63686018299998,-43.50746185
POINT (172.6154456167 -43.4731336667),2081236,1784559,286080,"1/15 Barnes Road, Redwood, Christchurch",1/15,15,,Barnes Road,Redwood,Christchurch City,Barnes Road,"1/15 Barnes Road, Redwood, Christchurch",Redwood,172.615445617,-43.4731336667
POINT (172.72249 -43.601006),278813,1779985,51815,"1/15 Exeter Street, Lyttelton",1/15,15,,Exeter Street,Lyttelton,Christchurch City,Exeter Street,"1/15 Exeter Street, Lyttelton",Lyttelton,172.72249,-43.601006
POINT (172.5546355667 -43.5355183667),1969977,1786873,49853,"1/15 Takaro Avenue, Sockburn, Christchurch",1/15,15,,Takaro Avenue,Sockburn,Christchurch City,Takaro Avenue,"1/15 Takaro Avenue, Sockburn, Christchurch",Sockburn,172.55463556700002,-43.5355183667
POINT (172.7222460833 -43.63014175),1971792,3045791,32614,"1/166 Marine Drive, Diamond Harbour",1/166,166,,Marine Drive,Diamond Harbour,Christchurch City,Marine Drive,"1/166 Marine Drive, Diamond Harbour",Diamond Harbour,172.722246083,-43.63014175
POINT (172.64108 -43.5252851167),227840,1782702,50355,"1/183 Peterborough Street, Christchurch Central, Christchurch",1/183,183,,Peterborough Street,Christchurch Central,Christchurch City,Peterborough Street,"1/183 Peterborough Street, Christchurch Central, Christchurch",Christchurch Central,172.64108000000002,-43.5252851167
POINT (172.7174443833 -43.6026002333),1958523,1787327,388079,"1/2 Hawkhurst Road, Lyttelton",1/2,2,,Hawkhurst Road,Lyttelton,Christchurch City,Hawkhurst Road,"1/2 Hawkhurst Road, Lyttelton",Lyttelton,172.717444383,-43.6026002333
POINT (172.680464 -43.60437305),1302140,1787329,31277,"1/2 Rapaki Drive, Rapaki",1/2,2,,Rapaki Drive,Rapaki,Christchurch City,Rapaki Drive,"1/2 Rapaki Drive, Rapaki",Rapaki,172.680464,-43.60437305
POINT (172.596044 -43.53646),199277,1784211,44023,"1/2 Rex Street, Riccarton, Christchurch",1/2,2,,Rex Street,Riccarton,Christchurch City,Rex Street,"1/2 Rex Street, Riccarton, Christchurch",Riccarton,172.596044,-43.53646
POINT (172.9694430333 -43.8023579833),1763547,1779453,29308,"1/2 Rue Viard, Akaroa",1/2,2,,Rue Viard,Akaroa,Christchurch City,Rue Viard,"1/2 Rue Viard, Akaroa",Akaroa,172.969443033,-43.8023579833
POINT (172.723112 -43.601621),278981,1779487,30176,"1/2 Winchester Street, Lyttelton",1/2,2,,Winchester Street,Lyttelton,Christchurch City,Winchester Street,"1/2 Winchester Street, Lyttelton",Lyttelton,172.72311200000001,-43.601621
POINT (172.71504695 -43.6014336667),1968732,1779483,49128,"1/20 Bridle Path, Lyttelton",1/20,20,,Bridle Path,Lyttelton,Christchurch City,Bridle Path,"1/20 Bridle Path, Lyttelton",Lyttelton,172.71504695,-43.601433666700004
POINT (172.9622681167 -43.8116351167),1960463,1779415,33617,"1/20 Bruce Terrace, Akaroa",1/20,20,,Bruce Terrace,Akaroa,Christchurch City,Bruce Terrace,"1/20 Bruce Terrace, Akaroa",Akaroa,172.962268117,-43.8116351167
POINT (172.6381813167 -43.5523901667),1966131,1783418,306213,"1/22 Southampton Street, Sydenham, Christchurch",1/22,22,,Southampton Street,Sydenham,Christchurch City,Southampton Street,"1/22 Southampton Street, Sydenham, Christchurch",Sydenham,172.638181317,-43.5523901667
