id,add,statue
84421,"2/20 Sawyers Arms Road, Northcote, Christchurch:",Request time out
84422,"1/38 Boon Street, Sydenham, Christchurch:",Request time out
84423,"4/73 Roydvale Avenue, Burnside, Christchurch:",Request time out
84424,"4/138 King Street, Sydenham, Christchurch:",Request time out
84425,"2/694 Avonside Drive, Avonside, Christchurch:",Request time out
84426,"2/26 Strickland Street, Sydenham, Christchurch:",Request time out
84427,"3/9 Stirling Street, Merivale, Christchurch:",Request time out
84446,"2/42 Office Road, Merivale, Christchurch:",Request time out
84447,"1/133 Packe Street, Edgeware, Christchurch:",Request time out
84448,"1/18A Studholme Street, Somerfield, Christchurch:",Request time out
84449,"1/117 Beresford Street, New Brighton, Christchurch:",Request time out
84450,"3/464 Hagley Avenue, Christchurch Central, Christchurch:",Request time out
84456,"8B Somerville Crescent, Aidanfield, Christchurch:",Request time out
84457,"17/15 Somerfield Street, Somerfield, Christchurch:",Request time out
84458,"23B Tomes Road, St Albans, Christchurch:",Request time out
84459,"7/287 Main South Road, Hornby, Christchurch:",Request time out
84460,"21B Lamorna Road, Parklands, Christchurch:",Request time out
84461,"10/146 King Street, Sydenham, Christchurch:",Request time out
84462,"2/298 Gloucester Street, Christchurch Central, Christchurch:",Request time out
84464,"2/350 Worcester Street, Linwood, Christchurch:",Request time out
84465,"4B Purbeck Place, Aranui, Christchurch:",Request time out
84466,"1/29A Nairn Street, Spreydon, Christchurch:",Request time out
84467,"3/32 Hendon Street, Edgeware, Christchurch:",Request time out
84468,"2/11 Pinedale Lane, Linwood, Christchurch:",Request time out
84486,"60A Grampian Street, Casebrook, Christchurch:",Request time out
84488,"2/29 Leyden Street, Phillipstown, Christchurch:",Request time out
84489,"109BAD Worcester Street, Christchurch Central, Christchurch:",Request time out
84490,"8D/166 Gloucester Street, Christchurch Central, Christchurch:",Request time out
84492,"15N/166 Gloucester Street, Christchurch Central, Christchurch:",Request time out
84494,"3/11 Allard Street, Edgeware, Christchurch:",Request time out
84495,"17/14 Brougham Street, Addington, Christchurch:",Request time out
84496,"4/14 Cashel Street, Christchurch Central, Christchurch:",Request time out
84497,"3/51 Division Street, Riccarton, Christchurch:",Request time out
84499,"2/93 Tennyson Street, Sydenham, Christchurch:",Request time out
84500,"18/14 Bridge Street, New Brighton, Christchurch:",Request time out
84501,"40A Carlsen Street, Burwood, Christchurch:",Request time out
84504,"41/125 Bamford Street, Woolston, Christchurch:",Request time out
84505,"2/138 Blenheim Road, Riccarton, Christchurch:",Request time out
84519,"45 Grenville Street, Waltham, Christchurch:",Request time out
84520,"23 Chimera Crescent, New Brighton, Christchurch:",Request time out
84521,"5 Ginaty Lane, Aidanfield, Christchurch:",Request time out
84523,"47 Becmead Drive, Harewood, Christchurch:",Request time out
84524,"39 Springwater Avenue, Northwood, Christchurch:",Request time out
84525,"10 Hendon Street, Edgeware, Christchurch:",Request time out
84526,"19 Janal Place, Northwood, Christchurch:",Request time out
84533,"38 Beechwood Drive, Northwood, Christchurch:",Request time out
84534,"54 Longhurst Terrace, Cashmere, Christchurch:",Request time out
84535,"40 Coolspring Way, Redwood, Christchurch:",Request time out
84536,"26 Mistral Road, Northwood, Christchurch:",Request time out
84537,"11 Thompsons Road, Belfast, Christchurch:",Request time out
84541,"84 Rothesay Road, Parklands, Christchurch:",Request time out
84567,"45A Westholme Street, Strowan, Christchurch:",Request time out
84568,"146A Straven Road, Fendalton, Christchurch:",Request time out
84569,"23B Snowdon Road, Fendalton, Christchurch:",Request time out
84571,"29B Division Street, Riccarton, Christchurch:",Request time out
84572,"20B Downing Street, Hoon Hay, Christchurch:",Request time out
84575,"22A Freebairn Street, Redwood, Christchurch:",Request time out
84580,"66A Dunedin Street, Redwood, Christchurch:",Request time out
84581,"60A McFaddens Road, St Albans, Christchurch:",Request time out
84582,"92 McFaddens Road, St Albans, Christchurch:",Request time out
84583,"145A St Albans Street, St Albans, Christchurch:",Request time out
84584,"104B Studholme Street, Somerfield, Christchurch:",Request time out
84585,"37B Studholme Street, Somerfield, Christchurch:",Request time out
84586,"63A Dyers Pass Road, Cashmere, Christchurch:",Request time out
84592,"189A England Street, Linwood, Christchurch:",Request time out
84593,"15 Albert Terrace, Saint Martins, Christchurch:",Request time out
84594,"231 Centaurus Road, Saint Martins, Christchurch:",Request time out
84606,"12 Betula Place, Parklands, Christchurch:",Request time out
84608,"171 Breezes Road, Aranui, Christchurch:",Request time out
84609,"103 Ti Rakau Drive, Woolston, Christchurch:",Request time out
84611,"3 Beauford Place, Parklands, Christchurch:",Request time out
84612,"286 Travis Road, New Brighton, Christchurch:",Request time out
84613,"47 Palmers Road, New Brighton, Christchurch:",Request time out
84614,"59A Rookwood Avenue, New Brighton, Christchurch:",Request time out
84615,"27A Doreen Street, Aranui, Christchurch:",Request time out
84616,"10A Cannon Hill Crescent, Mount Pleasant, Christchurch:",Request time out
84617,"71 Tedder Avenue, North New Brighton, Christchurch:",Request time out
84618,"86 Leaver Terrace, North New Brighton, Christchurch:",Request time out
84619,"136A Major Hornbrook Road, Mount Pleasant, Christchurch:",Request time out
84620,"182B Rocking Horse Road, Southshore, Christchurch:",Request time out
84622,"3/3 Sumnervale Drive, Sumner, Christchurch:",Request time out
84623,"51A Colenso Street, Sumner, Christchurch:",Request time out
84625,"2/113 Brougham Street, Addington, Christchurch:",Request time out
84626,"142B Highsted Road, Casebrook, Christchurch:",Request time out
84627,"25A Rochdale Street, Fendalton, Christchurch:",Request time out
84630,"6/303 Blenheim Road, Upper Riccarton, Christchurch:",Request time out
84634,"2A Beatrice Place, Avonhead, Christchurch:",Request time out
84635,"16/13 Sylvan Street, Hillmorton, Christchurch:",Request time out
84637,"94B Packe Street, Edgeware, Christchurch:",Request time out
84638,"46B Springs Road, Hornby, Christchurch:",Request time out
84639,"126A MacKenzie Avenue, Woolston, Christchurch:",Request time out
84640,"30B Thorrington Road, Cashmere, Christchurch:",Request time out
84641,"152 Breezes Road, Avondale, Christchurch:",Request time out
84642,"48A Opawa Road, Waltham, Christchurch:",Request time out
84643,"354A Ilam Road, Bryndwr, Christchurch:",Request time out
84644,"4/66 Oxford Terrace, Christchurch Central, Christchurch:",Request time out
84645,"37E Mecca Place, Linwood, Christchurch:",Request time out
84646,"1/120B St Martins Road, Saint Martins, Christchurch:",Request time out
84647,"2/117 Yaldhurst Road, Sockburn, Christchurch:",Request time out
84648,"97 Windermere Road, Papanui, Christchurch:",Request time out
84656,"8/14 Brougham Street, Addington, Christchurch:",Request time out
84665,"51 Somerville Crescent, Aidanfield, Christchurch:",Request time out
84675,"1 Kantara Lane, Somerfield, Christchurch:",Request time out
84684,"10 Horner Street, Papanui, Christchurch:",Request time out
84685,"10 MacGibbon Place, Spreydon, Christchurch:",Request time out
84703,"89/1 Lady Isaac Way, Mairehau, Christchurch:",Request time out
84704,"165/1 Lady Isaac Way, Mairehau, Christchurch:",Request time out
84719,"18/336 Lincoln Road, Addington, Christchurch:",Request time out
84737,"3/480 Worcester Street, Linwood, Christchurch:",Request time out
84750,"1A Ashdale Lane, Strowan, Christchurch:",Request time out
84754,"109BU Worcester Street, Christchurch Central, Christchurch:",Request time out
84755,"109BI Worcester Street, Christchurch Central, Christchurch:",Request time out
84756,"41B/113 Worcester Street, Christchurch Central, Christchurch:",Request time out
84757,"5A/166 Gloucester Street, Christchurch Central, Christchurch:",Request time out
84759,"1A/166 Gloucester Street, Christchurch Central, Christchurch:",Request time out
84768,"3AC/109 Worcester Street, Christchurch Central, Christchurch:",Request time out
84781,"18 Steele Street, Hornby, Christchurch:",Request time out
84805,"44 Showgate Avenue, Sockburn, Christchurch:",Request time out
84837,"42 Whitby Street, Burnside, Christchurch:",Request time out
84838,"44 Charlcott Street, Burnside, Christchurch:",Request time out
84847,"36 Coniston Avenue, Ilam, Christchurch:",Request time out
84856,"22 Trafford Street, Harewood, Christchurch:",Request time out
84860,"109 Isleworth Road, Bishopdale, Christchurch:",Request time out
84861,"18 Melville Street, Bishopdale, Christchurch:",Request time out
84868,"164 Grahams Road, Burnside, Christchurch:",Request time out
84888,"44 Charles Upham Avenue, Hillmorton, Christchurch:",Request time out
84896,"4 Drysdale Street, Bishopdale, Christchurch:",Request time out
84897,"51 Eastling Street, Bishopdale, Christchurch:",Request time out
84906,"317 Clyde Road, Bryndwr, Christchurch:",Request time out
84910,"46 Hamilton Avenue, Ilam, Christchurch:",Request time out
84926,"99 Veitches Road, Casebrook, Christchurch:",Request time out
84927,"167 Langdons Road, Northcote, Christchurch:",Request time out
84928,"24 Oakland Street, Northcote, Christchurch:",Request time out
84945,"133 Sparks Road, Hoon Hay, Christchurch:",Request time out
84946,"14 Marion Street, Hoon Hay, Christchurch:",Request time out
84951,"28 Farnswood Place, Redwood, Christchurch:",Request time out
84952,"34 Grassmere Street, Papanui, Christchurch:",Request time out
84953,"13 Walnut Avenue, Strowan, Christchurch:",Request time out
84961,"54 Matai Street West, Riccarton, Christchurch:",Request time out
84966,"22 Sumner Street, Spreydon, Christchurch:",Request time out
84976,"52 Rahera Street, Spreydon, Christchurch:",Request time out
84978,"66 McBeath Avenue, Hoon Hay, Christchurch:",Request time out
84979,"13 Leistrella Road, Hoon Hay, Christchurch:",Request time out
84981,"35 Rydal Street, Hoon Hay, Christchurch:",Request time out
84987,"51 Ravensdale Rise, Westmorland, Christchurch:",Request time out
84988,"7 Purakanui Place, Northwood, Christchurch:",Request time out
84999,"93 Office Road, Merivale, Christchurch:",Request time out
85141,"45 Bellbrook Crescent, Shirley, Christchurch:",Request time out
85151,"9 Chrystal Street, Richmond, Christchurch:",Request time out
85258,"27 Warblington Street, Aranui, Christchurch:",Request time out
85260,"19 The Brae, Mount Pleasant, Christchurch:",Request time out
85275,"29 Collingwood Street, New Brighton, Christchurch:",Request time out
85295,"96 St Lukes Street, Woolston, Christchurch:",Request time out
85308,"29A Wroxton Terrace, Merivale, Christchurch:",Request time out
85338,"110 McGregors Road, Linwood, Christchurch:",Request time out
85340,"1 Lutheran Close, Burwood, Christchurch:",Request time out
85372,"23 Sanctuary Gardens, Shirley, Christchurch:",Request time out
85390,"32 Rothesay Road, Parklands, Christchurch:",Request time out
85393,"4 Mataroa Place, Parklands, Christchurch:",Request time out
85395,"12 Maurice Stanton Place, Shirley, Christchurch:",Request time out
85397,"2 Holbank Lane, Huntsbury, Christchurch:",Request time out
85404,"12 Mafeking Street, New Brighton, Christchurch:",Request time out
85417,"47 Hampshire Street, Aranui, Christchurch:",Request time out
85424,"23 Manchester Street, Christchurch Central, Christchurch:",Request time out
85435,"31 Hewitts Road, Merivale, Christchurch:",Request time out
85436,"24 Dominion Avenue, Spreydon, Christchurch:",Request time out
85472,"19 Delph Street, Avonhead, Christchurch:",Request time out
85491,"12 Brackendale Place, Burnside, Christchurch:",Request time out
85494,"22 Powell Crescent, Ilam, Christchurch:",Request time out
85509,"7 Herbs Place, Cashmere, Christchurch:",Request time out
85510,"26 Fairford Street, Bishopdale, Christchurch:",Request time out
85511,"19 Lochmore Street, Bishopdale, Christchurch:",Request time out
85512,"24 Lochmore Street, Bishopdale, Christchurch:",Request time out
85513,"26 Trafford Street, Harewood, Christchurch:",Request time out
85522,"32 Hampton Place, Burnside, Christchurch:",Request time out
85523,"18 Haslett Place, Upper Riccarton, Christchurch:",Request time out
85531,"18 Harling Avenue, Hillmorton, Christchurch:",Request time out
85536,"11 Martbern Crescent, Bishopdale, Christchurch:",Request time out
85555,"52 Puriri Street, Riccarton, Christchurch:",Request time out
85563,"60 Halswell Road, Hillmorton, Christchurch:",Request time out
85570,"14 Glenmore Avenue, Casebrook, Christchurch:",Request time out
85578,"12 Newall Avenue, Bryndwr, Christchurch:",Request time out
85579,"19 Denvir Street, Strowan, Christchurch:",Request time out
85595,"15 Upland Road, Hoon Hay, Christchurch:",Request time out
85596,"26 Cedars Street, Hoon Hay, Christchurch:",Request time out
85597,"35 Samuel Street, Hoon Hay, Christchurch:",Request time out
85609,"439 Papanui Road, Strowan, Christchurch:",Request time out
85610,"47 Halton Street, Strowan, Christchurch:",Request time out
85624,"6 Evesham Crescent, Spreydon, Christchurch:",Request time out
85626,"18 Glynne Crescent, Spreydon, Christchurch:",Request time out
85633,"11 Blakiston Street, Hoon Hay, Christchurch:",Request time out
85634,"16 Leistrella Road, Hoon Hay, Christchurch:",Request time out
85645,"9 Barnes Road, Redwood, Christchurch:",Request time out
85650,"22 Shearer Avenue, Papanui, Christchurch:",Request time out
85651,"33 Wiremu Street, Redwood, Christchurch:",Request time out
85652,"11 Claremont Avenue, Papanui, Christchurch:",Request time out
85672,"42 Somerset Crescent, Spreydon, Christchurch:",Request time out
85675,"32 Roberta Drive, Somerfield, Christchurch:",Request time out
85687,"12 MacMillan Avenue, Cashmere, Christchurch:",Request time out
85697,"23 Ranger Street, Mairehau, Christchurch:",Request time out
85702,"98 Malvern Street, St Albans, Christchurch:",Request time out
85703,"1/124 Sherborne Street, St Albans, Christchurch:",Request time out
85706,"16 Mayfield Avenue, Mairehau, Christchurch:",Request time out
85715,"179 Manchester Street, Christchurch Central, Christchurch:",Request time out
85727,"12 Roxburgh Street, Sydenham, Christchurch:",Request time out
85728,"34 Hastings Street West, Sydenham, Christchurch:",Request time out
85744,"59 Landsdowne Terrace, Cashmere, Christchurch:",Request time out
85753,"106 Hills Road, Edgeware, Christchurch:",Request time out
85755,"17 Chancellor Street, Richmond, Christchurch:",Request time out
85759,"259 Barbadoes Street, Christchurch Central, Christchurch:",Request time out
85760,"268 Gloucester Street, Christchurch Central, Christchurch:",Request time out
85761,"309 Cashel Street, Christchurch Central, Christchurch:",Request time out
85780,"177 Marshland Road, Shirley, Christchurch:",Request time out
85781,"40 Hercules Street, Shirley, Christchurch:",Request time out
85789,"14 Waller Terrace, Christchurch Central, Christchurch:",Request time out
85791,"71 Stanmore Road, Linwood, Christchurch:",Request time out
85802,"91 Kingsford Street, Burwood, Christchurch:",Request time out
85806,"615 Gloucester Street, Linwood, Christchurch:",Request time out
85807,"141 Bordesley Street, Phillipstown, Christchurch:",Request time out
85810,"101 Wildberry Street, Woolston, Christchurch:",Request time out
85811,"14 Judge Street, Woolston, Christchurch:",Request time out
85813,"17 Brabourne Street, Hillsborough, Christchurch:",Request time out
85817,"260 Burwood Road, Burwood, Christchurch:",Request time out
85818,"2 Suntory Lane, Burwood, Christchurch:",Request time out
85819,"44 Oregon Place, Burwood, Christchurch:",Request time out
85841,"27 Hargood Street, Woolston, Christchurch:",Request time out
85844,"6 Curries Road, Hillsborough, Christchurch:",Request time out
85848,"79 Woolley Street, Avondale, Christchurch:",Request time out
85871,"1 Portsmouth Street, Aranui, Christchurch:",Request time out
85875,"5 Briarmont Street, Avondale, Christchurch:",Request time out
85876,"9 Lyndhurst Crescent, Aranui, Christchurch:",Request time out
85877,"18 Pinewood Avenue, North New Brighton, Christchurch:",Request time out
85878,"214 Bower Avenue, North New Brighton, Christchurch:",Request time out
85879,"9 Ascot Avenue, North New Brighton, Christchurch:",Request time out
85880,"24 Atlantis Street, New Brighton, Christchurch:",Request time out
85881,"47 Castletown Place, New Brighton, Christchurch:",Request time out
85885,"240 Shortland Street, Aranui, Christchurch:",Request time out
85886,"61 Cannon Hill Crescent, Mount Pleasant, Christchurch:",Request time out
85887,"180 Major Hornbrook Road, Mount Pleasant, Christchurch:",Request time out
85905,"37 Oram Avenue, New Brighton, Christchurch:",Request time out
85907,"10 Tovey Street, New Brighton, Christchurch:",Request time out
85908,"45 Bellamy Avenue, New Brighton, Christchurch:",Request time out
85911,"34 Glenstrae Road, Redcliffs, Christchurch:",Request time out
85930,"13 Whitfield Street, Sumner, Christchurch:",Request time out
85933,"14/10 Collins Street, Addington, Christchurch:",Request time out
85938,"142A Springs Road, Hornby, Christchurch:",Request time out
85939,"6A Patten Street, Avonside, Christchurch:",Request time out
85940,"11A Fulham Street, Islington, Christchurch:",Request time out
85941,"12A Kenmure Drive, Huntsbury, Christchurch:",Request time out
85942,"27D Sir William Pickering Drive, Burnside, Christchurch:",Request time out
85945,"87A St Martins Road, Saint Martins, Christchurch:",Request time out
85946,"30A Mahars Road, Mairehau, Christchurch:",Request time out
85965,"1/215 Queenspark Drive, Parklands, Christchurch:",Request time out
85966,"15/1 Lady Isaac Way, Mairehau, Christchurch:",Request time out
86000,"4/8 Hurley Street, Christchurch Central, Christchurch:",Request time out
86001,"2/396 Ilam Road, Bryndwr, Christchurch:",Request time out
86005,"1/59 Nayland Street, Sumner, Christchurch:",Request time out
86006,"2/135 Brookside Terrace, Bryndwr, Christchurch:",Request time out
86007,"3/419 Hereford Street, Linwood, Christchurch:",Request time out
86008,"2/205 Springfield Road, St Albans, Christchurch:",Request time out
86022,"241/166 Gloucester Street, Christchurch Central, Christchurch:",Request time out
86039,"19 Cognac Drive, Yaldhurst, Christchurch:",Request time out
86040,"174 Wairakei Road, Bryndwr, Christchurch:",Request time out
86041,"1 McFaddens Road, St Albans, Christchurch:",Request time out
86045,"30 Becmead Drive, Harewood, Christchurch:",Request time out
86047,"20 Kingsbridge Drive, Burwood, Christchurch:",Request time out
86049,"39 Marquess Avenue, Halswell, Christchurch:",Request time out
86057,"25 Ruahine Place, Parklands, Christchurch:",Request time out
86058,"15 Hurricane Way, Wigram, Christchurch:",Request time out
86059,"39 Stallion Avenue, Halswell, Christchurch:",Request time out
86068,"15B Lothian Street, Ilam, Christchurch:",Request time out
86073,"19A Blighs Road, Strowan, Christchurch:",Request time out
86074,"40B Idris Road, Fendalton, Christchurch:",Request time out
86075,"5A Girvan Street, Fendalton, Christchurch:",Request time out
86080,"42A Frankleigh Street, Somerfield, Christchurch:",Request time out
86085,"33D Hackthorne Road, Cashmere, Christchurch:",Request time out
86089,"315 Madras Street, Christchurch Central, Christchurch:",Request time out
86095,"29A Talfourd Place, Waltham, Christchurch:",Request time out
86131,"134B Rose Street, Somerfield, Christchurch:",Request time out
86137,"20 Sovereign Gardens, Halswell, Christchurch:",Request time out
86138,"17 Marguerite Place, Aidanfield, Christchurch:",Request time out
86139,"4/76 King Street, Sydenham, Christchurch:",Request time out
86140,"52 Bowenvale Avenue, Cashmere, Christchurch:",Request time out
86141,"7 Meeking Place, Aidanfield, Christchurch:",Request time out
86142,"23 Rubicon Place, Hei Hei, Christchurch:",Request time out
86143,"58 Waterford Avenue, Northwood, Christchurch:",Request time out
86144,"40 Aylsham Lane, Casebrook, Christchurch:",Request time out
86145,"4 Moeraki Place, Hei Hei, Christchurch:",Request time out
86146,"61 Lamorna Road, Parklands, Christchurch:",Request time out
86149,"29 Chadbury Street, Parklands, Christchurch:",Request time out
86177,"21 Napier Drive, Wigram, Christchurch:",Request time out
86181,"791 Colombo Street, Christchurch Central, Christchurch:",Request time out
86182,"42 John Campbell Crescent, Hillmorton, Christchurch:",Request time out
86194,"161 Lower Styx Road, Bottle Lake, Christchurch:",Request time out
86197,"76 Marine Parade, North New Brighton, Christchurch:",Request time out
86198,"115 Milton Street, Somerfield, Christchurch:",Request time out
86204,"39 Willard Street, Spreydon, Christchurch:",Request time out
86205,"129/1 Lady Isaac Way, Mairehau, Christchurch:",Request time out
86206,"225/1 Lady Isaac Way, Mairehau, Christchurch:",Request time out
86207,"1/72 Purchas Street, St Albans, Christchurch:",Request time out
86215,"16/336 Lincoln Road, Addington, Christchurch:",Request time out
86234,"2/339 Hereford Street, Linwood, Christchurch:",Request time out
86235,"3/426 Armagh Street, Linwood, Christchurch:",Request time out
86238,"35/294 Mairehau Road, Burwood, Christchurch:",Request time out
86241,"1/483 Greers Road, Bishopdale, Christchurch:",Request time out
86242,"4/3 Seddon Street, Sydenham, Christchurch:",Request time out
86246,"2/7 Palamino Place, Woolston, Christchurch:",Request time out
86248,"1/216 Riverlaw Terrace, Saint Martins, Christchurch:",Request time out
86259,"3/561 Gloucester Street, Linwood, Christchurch:",Request time out
86260,"1/19A Cedars Street, Hoon Hay, Christchurch:",Request time out
86261,"401 Dawsons Road, Templeton, Christchurch:",Request time out
86262,"15 Glenturret Drive, Casebrook, Christchurch:",Request time out
86265,"102A/113 Worcester Street, Christchurch Central, Christchurch:",Request time out
86266,"5/11 Allard Street, Edgeware, Christchurch:",Request time out
86267,"4A Broadfell Avenue, Avonhead, Christchurch:",Request time out
86276,"186 Lincoln Road, Addington, Christchurch:",Request time out
86278,"19 Kirk Road, Templeton, Christchurch:",Request time out
86284,"22 Mortlake Street, Islington, Christchurch:",Request time out
86288,"14 Kathleen Crescent, Hornby, Christchurch:",Request time out
86289,"19 Amuri Street, Hei Hei, Christchurch:",Request time out
86290,"20 Kathleen Crescent, Hornby, Christchurch:",Request time out
86291,"25 Amuri Street, Hei Hei, Christchurch:",Request time out
86292,"47 Amuri Street, Hei Hei, Christchurch:",Request time out
86293,"54 Kathleen Crescent, Hornby, Christchurch:",Request time out
86294,"19 Vanguard Drive, Broomfield, Christchurch:",Request time out
86299,"10 Fovant Street, Russley, Christchurch:",Request time out
86300,"21 Dinton Street, Russley, Christchurch:",Request time out
86301,"2 Springhill Street, Russley, Christchurch:",Request time out
86302,"37 Ansonby Street, Russley, Christchurch:",Request time out
86305,"75 Waterloo Road, Hornby, Christchurch:",Request time out
86306,"38 De Havilland Street, Hornby, Christchurch:",Request time out
86307,"6 Storry Place, Avonhead, Christchurch:",Request time out
86308,"78 Staveley Street, Avonhead, Christchurch:",Request time out
86310,"188 Yaldhurst Road, Sockburn, Christchurch:",Request time out
86311,"1 O'Briens Road, Sockburn, Christchurch:",Request time out
86312,"213 Main South Road, Hornby, Christchurch:",Request time out
86313,"2 O'Briens Road, Sockburn, Christchurch:",Request time out
86314,"45 Epsom Road, Sockburn, Christchurch:",Request time out
86315,"72 Racecourse Road, Sockburn, Christchurch:",Request time out
86316,"5 Paradyne Place, Wigram, Christchurch:",Request time out
86317,"2 Empress Place, Halswell, Christchurch:",Request time out
86318,"31 Marquess Avenue, Halswell, Christchurch:",Request time out
86319,"4 Empress Place, Halswell, Christchurch:",Request time out
86320,"7 Arlington Street, Burnside, Christchurch:",Request time out
86321,"285 Wooldridge Road, Harewood, Christchurch:",Request time out
86322,"543 Harewood Road, Harewood, Christchurch:",Request time out
86323,"79 Watsons Road, Harewood, Christchurch:",Request time out
86324,"26 Todd Avenue, Bishopdale, Christchurch:",Request time out
86333,"30 Hounslow Street, Ilam, Christchurch:",Request time out
86340,"55 Brodie Street, Ilam, Christchurch:",Request time out
86342,"13 Rosamund Place, Halswell, Christchurch:",Request time out
86344,"4 Noble Place, Halswell, Christchurch:",Request time out
86360,"34 Mooray Avenue, Bishopdale, Christchurch:",Request time out
86368,"22 Barlow Street, Ilam, Christchurch:",Request time out
86374,"5 Field Terrace, Upper Riccarton, Christchurch:",Request time out
86375,"8 Haslett Place, Upper Riccarton, Christchurch:",Request time out
86376,"9 Milnebank Street, Upper Riccarton, Christchurch:",Request time out
86379,"200 Annex Road, Middleton, Christchurch:",Request time out
86381,"18 Cardinal Drive, Hillmorton, Christchurch:",Request time out
86387,"37 Wychwood Crescent, Bishopdale, Christchurch:",Request time out
86388,"40 Cotswold Avenue, Bishopdale, Christchurch:",Request time out
86389,"46 Martbern Crescent, Bishopdale, Christchurch:",Request time out
86390,"10 Eastling Street, Bishopdale, Christchurch:",Request time out
86391,"11 Pimlico Place, Bishopdale, Christchurch:",Request time out
86392,"141 Harris Crescent, Papanui, Christchurch:",Request time out
86393,"1 Tulett Street, Bishopdale, Christchurch:",Request time out
86394,"37 Eastling Street, Bishopdale, Christchurch:",Request time out
86395,"39 Stackhouse Avenue, Bishopdale, Christchurch:",Request time out
86396,"21 Wai-Iti Terrace, Burnside, Christchurch:",Request time out
86397,"84 Puriri Street, Riccarton, Christchurch:",Request time out
86398,"14 Paeroa Street, Riccarton, Christchurch:",Request time out
86399,"1 Tara Street, Riccarton, Christchurch:",Request time out
86400,"21 Piko Crescent, Riccarton, Christchurch:",Request time out
86401,"57 Wharenui Road, Upper Riccarton, Christchurch:",Request time out
86411,"6 Anvers Place, Hoon Hay, Christchurch:",Request time out
86415,"11 Blairdon Place, Bishopdale, Christchurch:",Request time out
86425,"432 Ilam Road, Bryndwr, Christchurch:",Request time out
86427,"2 Rochdale Street, Fendalton, Christchurch:",Request time out
86428,"70 Glandovey Road, Fendalton, Christchurch:",Request time out
86429,"18 Rimu Street, Riccarton, Christchurch:",Request time out
86430,"22 Straven Road, Riccarton, Christchurch:",Request time out
86431,"131 Blenheim Road, Riccarton, Christchurch:",Request time out
86432,"15 Wrights Road, Addington, Christchurch:",Request time out
86433,"8 Willis Place, Spreydon, Christchurch:",Request time out
86437,"25 Woodside Common, Westmorland, Christchurch:",Request time out
86438,"7 Savannah Lane, Westmorland, Christchurch:",Request time out
86440,"100 Styx Mill Road, Casebrook, Christchurch:",Request time out
86447,"454 Papanui Road, Papanui, Christchurch:",Request time out
86451,"9 Normans Road, Strowan, Christchurch:",Request time out
86455,"33 Harakeke Street, Riccarton, Christchurch:",Request time out
86456,"39 Matai Street West, Riccarton, Christchurch:",Request time out
86457,"28 Mayfair Street, Riccarton, Christchurch:",Request time out
86460,"360 Barrington Street, Spreydon, Christchurch:",Request time out
86461,"392 Barrington Street, Spreydon, Christchurch:",Request time out
86467,"3 Barossa Lane, Hoon Hay, Christchurch:",Request time out
86468,"5 Lowry Avenue, Redwood, Christchurch:",Request time out
86474,"23 Erica Street, Papanui, Christchurch:",Request time out
86476,"45 Cox Street, Merivale, Christchurch:",Request time out
86481,"11 Willard Street, Spreydon, Christchurch:",Request time out
86483,"52 Bletsoe Avenue, Spreydon, Christchurch:",Request time out
86486,"29 Greta Place, Hoon Hay, Christchurch:",Request time out
86487,"30 Cashmere View Street, Somerfield, Christchurch:",Request time out
86488,"9 Marley View Street, Somerfield, Christchurch:",Request time out
86489,"827 Main North Road, Belfast, Christchurch:",Request time out
86490,"10 Mayo Place, Belfast, Christchurch:",Request time out
86491,"6 Johns Road, Belfast, Christchurch:",Request time out
86492,"725 Main North Road, Belfast, Christchurch:",Request time out
86493,"8 Hossack Close, Belfast, Christchurch:",Request time out
86494,"107 Prestons Road, Redwood, Christchurch:",Request time out
86497,"16 Clivedon Place, Redwood, Christchurch:",Request time out
86503,"218 Cranford Street, St Albans, Christchurch:",Request time out
86504,"30 Jameson Avenue, St Albans, Christchurch:",Request time out
86505,"311 Cranford Street, St Albans, Christchurch:",Request time out
86506,"105 Trafalgar Street, St Albans, Christchurch:",Request time out
86507,"12 Malvern Street, St Albans, Christchurch:",Request time out
86508,"136 Bristol Street, St Albans, Christchurch:",Request time out
86509,"18 Roosevelt Avenue, St Albans, Christchurch:",Request time out
86517,"38 Gracefield Avenue, Christchurch Central, Christchurch:",Request time out
86524,"106 Montreal Street, Sydenham, Christchurch:",Request time out
86525,"126 St Asaph Street, Christchurch Central, Christchurch:",Request time out
86532,"17 Manhire Street, Spreydon, Christchurch:",Request time out
86536,"49 Durham Street South, Sydenham, Christchurch:",Request time out
86537,"74 Bletsoe Avenue, Spreydon, Christchurch:",Request time out
86538,"12 McCombs Street, Somerfield, Christchurch:",Request time out
86539,"23 Somerfield Street, Somerfield, Christchurch:",Request time out
86540,"27 Studholme Street, Somerfield, Christchurch:",Request time out
86541,"32 Studholme Street, Somerfield, Christchurch:",Request time out
86542,"35 Somerfield Street, Somerfield, Christchurch:",Request time out
86543,"44 Dunn Street, Somerfield, Christchurch:",Request time out
86544,"46 Strickland Street, Sydenham, Christchurch:",Request time out
86545,"50 Roker Street, Somerfield, Christchurch:",Request time out
86546,"6 Baretta Street, Somerfield, Christchurch:",Request time out
86547,"85 Selwyn Street, Somerfield, Christchurch:",Request time out
86548,"11 Dyers Pass Road, Cashmere, Christchurch:",Request time out
86549,"237 Ashgrove Terrace, Somerfield, Christchurch:",Request time out
